"source","target","developer_comments"
"no_spaceports_for_trade_text","Es stehen keine Raumhäfen für den Handel zur Verfügung. Um mit anderen Planeten Handel zu treiben, bauen Sie Orbitalstationen oder prüfen Sie, ob der Transit durch sie erlaubt ist.",""
"power_details_max_export","Energieexport",""
"power_details_max_import","Energieimport",""
"power_details_max_export_priority","Energieexportpriorität",""
"power_details_max_import_priority","Stromimportpriorität",""
"power_details_max_export_priority_tooltip","Je höher die Priorität, desto mehr überschüssige Energie wird exportiert. Je niedriger, desto mehr wird zum Laden der Batterien verwendet. Bei Priorität 0 exportiert die Station keine Energie.",""
"power_details_max_import_priority_tooltip","Je höher die Priorität, desto mehr Energie erhält die Station im Vergleich zu Stationen, die ebenfalls Energie importieren, jedoch mit einer niedrigeren Priorität. Bei Priorität 0 importiert die Station keine Energie.",""
"tutorial_energy_title","Energie",""
"tutorial_energy0","Das Leben einer Weltraumkolonie hängt vollständig von Elektrizität ab. Ohne Elektrizität gibt es kein Licht und keine Geräte funktionieren: Sauerstoff wird nicht produziert, die Temperatur in den Räumen wird nicht reguliert und die gesamte Produktion wird eingestellt.",""
"tutorial_energy1","Strom wird durch außen installierte Sonnenkollektoren (tagsüber) oder durch brennstoffbetriebene Generatoren im Kraftwerk <img id=""solar_panel""/> erzeugt. Überschüssige Energie wird in außen installierten Batterien gespeichert.",""
"tutorial_energy2","Um Energie zu sparen, können Sie sowohl einzelne Geräte (im Gerätefeld und wenn Sie mit der Maus darüber fahren) als auch ganze Räume (im Raumfeld rechts) ein- und ausschalten.",""
"tutorial_energy3","Sie können das Ein- und Ausschalten von Geräten oder Räumlichkeiten auch abhängig von der Ladung der Batterien der Kolonie über die Schaltfläche ""Betriebsmodus"" im Geräte- bzw. Räumlichkeiten-Panel planen.
↑40 % bedeutet beispielsweise, dass die Regel funktioniert, wenn die Batterieladung 40 % erreicht und weiter ansteigt.",""
"tutorial_energy4","Detaillierte Informationen zur Energie der Kolonie findest du im Energie-Panel (links).",""
"tutorial_energy5","Nachdem du die drahtlose Energieübertragung erforscht hast, kannst du mithilfe spezieller Geräte Energie zwischen deinen Kolonien austauschen und die Prioritäten für Energieimport und -export im Energie-Panel verwalten.",""
"shuttle_item_overflow_solid","{volume}m³ freier Lagerraum erforderlich",""
"shuttle_item_overflow_liquid","{volume}m³ freier Platz in den Tanks erforderlich",""
"shuttle_item_overflow_antimatter","Es ist nicht genügend {volume} freier Speicherplatz zum Speichern von Antimaterie vorhanden",""
"furniture_tooltip_endurance","Das Zimmer muss renoviert werden",""
"furniture_tooltip_need_vacuum","Funktioniert nur in einem Vakuum",""
"outdoor_debris","Die Trümmer einer zerstörten Anlage",""
"current_repair_caption","Aktuelle Reparaturen",""
"current_repair_period","Aktuelle Reparaturkosten pro Tag:",""
"fly_meteors_format","Meteoritenschaden: {damage}+",""
"fly_meteors_tooltip","Voraussichtlicher Schaden, den ein Schiff bei der Ankunft an seinem Zielort durch Meteoriten erleiden kann.
Meteorströme variieren in Masse, Geschwindigkeit und Richtung, daher wird empfohlen, mehr als die in der Vorhersage empfohlene Anzahl von Geschütztürmen gleichmäßig auf allen Seiten des Schiffes aufzustellen, um ihre Zerstörung sicherzustellen.",""
"room_watch_temperature","Temperatur verfolgen",""
"room_watch_temperature_tooltip","Ob im Fenster ""Status"" eine Warnung über eine unangenehme Temperatur in diesem Raum angezeigt werden soll",""
"dv_calculator_title","ΔV-Rechner",""
"dv_calculator_caption","Geben Sie den erforderlichen ΔV-Wert an und finden Sie heraus, wie viele Treibstoffeinheiten dafür erforderlich sind. Oder umgekehrt. Um einen höheren ΔV-Wert bei minimalem Treibstoff zu erhalten, müssen Sie das Schiff so weit wie möglich leichter machen.",""
"asteriods_main_belt","Hauptasteroidengürtel",""
"asteriods_koper_belt","Kuipergürtel",""
"colony_exit","Station verlassen",""
"save_game_comment","Kommentar",""
"logistic_task_comment","Kommentar:",""
"colony_research_points","Forschung +{points}⚛/Tag",""
"colony_research_points_tooltip","Physik +{physics}⚛/Tag
Biologie +{biologist}⚛/Tag
Ingenieurwesen +{engineer}⚛/Tag
Bauen Sie mehr Labore, stellen Sie Forscher ein und ernennen Sie sie, statten Sie sie mit Computern und wissenschaftlicher Ausrüstung aus",""
"route_fail_thrusters","Es müssen weitere {thrusters} Manöviertriebwerke installiert werden.",""
"post_from_cart","Aus dem Warenkorb",""
"post_from_cart_tooltip","Ressourcen aus dem Warenkorb hinzufügen (nicht mehr als das, was auf Lager ist)",""
"tutorial_building6","Um zuvor gebaute Treppen abzubauen, klicken Sie auf die Schaltfläche zum Treppenbauen, bewegen Sie den Mauszeiger über die zuvor gebaute Treppe (weiße Markierung bedeutet, dass die Treppe entfernt werden kann) und klicken Sie mit der linken Maustaste.",""
"planet_launch_station_tooltip","Eine neue Orbitalstation in die Umlaufbahn des ausgewählten Planeten starten",""
"tutorial_farm_title","Landwirtschaft",""
"tutorial_farm0","Nachdem Sie '{farm_research}' erforscht haben, können Sie Pflanzen auf Farmen anbauen.",""
"tutorial_farm1","Im Gegensatz zu anderen Branchen ist die Arbeit auf Bauernhöfen in zwei Phasen unterteilt:
1. Bauern säen und pflegen Pflanzen, und du kannst die Sprossen sehen, die über die Felder gewachsen sind.
2. Bauern ernten reife Feldfrüchte.
Wenn du den Mauszeiger über ein Beet bewegst, kannst du den Fortschritt des Pflanzenwachstums in Form einer kreisförmigen Anzeige <img id=""farm""/> sehen.",""
"tutorial_farm2","Gemüsegärten, die zunächst verfügbar sind, bringen keine große Ernte hervor, aber indem Sie die Produktion einiger Pflanzen im Gemüsegarten (im Gemüsegartenfeld rechts) abbrechen, können Sie die Produktion der verbleibenden Pflanzen steigern.",""
"tutorial_farm3","Überwachen Sie die Temperatur auf dem Bauernhofgelände – wenn die Temperaturen zu hoch oder zu niedrig sind, sterben die Pflanzen ab und die Landwirte können nicht arbeiten.",""
"buy_volume","Frachtvolumen:",""
"character_edit_caption","Kosmonaut",""
"route_need_dv","Erforderliches ΔV = {dv} km/s",""
"route_fail_small_thrust","Unzureichender Triebwerksschub. Mehr erforderlich: {thrust}kN.
Installieren Sie mehr Fahrmotoren oder ersetzen Sie sie durch leistungsstärkere Motoren.",""
"outdoor_OutdoorTank2","Tanks mit größerem Volumen fassen mehr Gase und Flüssigkeiten",""
"furniture_apartment30","Sprecher",""
"furniture_apartment300","Breites Bett",""
"furniture_apartment301","Bett",""
"furniture_apartment302b","Schrank mit Lampe",""
"furniture_apartment302c","Schrank mit dekorativer Pflanze",""
"furniture_apartment302d","Schrank",""
"furniture_apartment303b","Schrank mit Lampe",""
"furniture_apartment303c","Schrank mit dekorativer Pflanze",""
"furniture_apartment303d","Schrank",""
"furniture_apartment304","Schreibtisch",""
"furniture_apartment305","Breites Bett",""
"furniture_apartment306","Bett",""
"furniture_apartment307b","Schrank mit Lampe",""
"furniture_apartment307c","Schrank mit dekorativer Pflanze",""
"furniture_apartment307d","Schrank",""
"furniture_apartment308b","Schrank mit Lampe",""
"furniture_apartment308c","Schrank mit dekorativer Pflanze",""
"furniture_apartment308d","Schrank",""
"furniture_apartment309","Schreibtisch",""
"furniture_apartment310","Regal",""
"furniture_apartment311","Regal",""
"furniture_apartment31","Sofa",""
"furniture_apartment33","Großer Tisch",""
"furniture_apartment34","Beistelltisch",""
"furniture_apartment35","Beistelltisch",""
"furniture_apartment37","Schreibtisch",""
"furniture_cabin0","Basis-Möbelset",""
"furniture_cabin2","Verbessertes Möbelset",""
"furniture_cabin3","Verbessertes Möbelset",""
"furniture_cabin4","Bequemes Möbelset mit Zimmerpflanzen",""
"furniture_cabin5","Bequemes Möbelset",""
"furniture_apartment38","Kleiner Spind",""
"furniture_apartment39","Hochschrank",""
"furniture_hallway30","Unbesetzte Kolonisten können auf einer Bank sitzen und schlafen (sofern keine Betten vorhanden sind)",""
"furniture_hallway31","Eckteil der Bank",""
"waste_water","schmutziges Wasser",""
"cargo_description_waste_water","Wasser, das zum Kochen, für die industrielle Produktion und für den Pflanzenanbau ungeeignet ist. Reinigung erforderlich.",""
"furniture_biotech02","Wasseraufbereitungsanlage",""
"place_toilet","Toilette",""
"place_description_toilet","Toiletten sind notwendig, damit Astronauten ihren natürlichen Bedürfnissen nachkommen können",""
"furniture_toilet01","Toilettenkabine",""
"furniture_toilet02","Waschbecken mit Spiegel",""
"furniture_toilet03","Händetrockner",""
"vacancy_toilet","Toilette",""
"place_shower","Dusche",""
"place_description_shower","Duschen sind notwendig, um die Hygiene der Astronauten aufrechtzuerhalten",""
"vacancy_shower","Dusche",""
"furniture_shower01","Duschkabine",""
"furniture_shower02","Kleiderschrank",""
"furniture_shower03","Bank in der Umkleidekabine",""
"furniture_shower04","Chaiselounge",""
"furniture_shower05","Quadratischer Poolbereich",""
"furniture_shower06","Runder Poolbereich",""
"furniture_shower07","Eckpoolbereich",""
"furniture_shower08","Abgeschrägter Abschnitt des Pools",""
"furniture_shower09","Poolleiter",""
"furniture_shower10","Seitenteil des Pools",""
"furniture_shower11","Mittelteil des Pools",""
"furniture_biotech06","Herstellung von Konserven",""
"resource_deuterium","Deuterium",""
"cargo_description_deuterium","Ein stabiles Wasserstoffisotop mit einer Atommasse von 2 wird in der Kern- und Thermonuklearenergie verwendet",""
"resource_herbs","Heilkräuter",""
"cargo_description_herbs","Enthalten viele wertvolle und nützliche Elemente für den menschlichen Körper, die als Rohstoffe für die Herstellung von Medikamenten verwendet werden.",""
"resource_drugs","Medikamente",""
"cargo_description_drugs","Notwendig für die Behandlung von Patienten in Krankenhäusern",""
"resource_organs","Gezüchtete Organe",""
"cargo_description_organs","Menschliche Organe, die unter Berücksichtigung der DNA jedes Kolonisten gezüchtet werden. Nicht abgestoßen und schnell verwurzelt – ideal für die Transplantation beim Ersatz kritisch geschädigter Organe in Krankenhäusern",""
"resource_antibiotics","Unerbittliche Antibiotika",""
"cargo_description_antibiotics","Deutlich wirksamer als herkömmliche Medikamente bei der Behandlung bakterieller Infektionen",""
"cargo_filter_biotech","Nur Biotechnologien anzeigen",""
"furniture_farm23d","Kleine vertikale Beete mit Heilkräutern",""
"furniture_farm24d","Mittelgroße vertikale Beete mit Heilkräutern",""
"furniture_farm25d","Große vertikale Beete mit Heilkräutern",""
"furniture_biotech07","Arzneimittelproduktion",""
"furniture_biotech08","Züchtung künstlicher menschlicher Organe",""
"furniture_biotech09","Produktion unerbittlicher Antibiotika",""
"skill_repairer","Reparateur",""
"skill_technologist","Technologe",""
"skill_hitechnologist","Hochtechnologien",""
"skill_surgeon","Chirurg",""
"skill_infectiologist","Spezialist für Infektionskrankheiten",""
"skill_oncologist","Onkologe",""
"skill_therapist","Therapeut",""
"skill_gas_miner","Gasabbau",""
"skill_solid_miner","Hartgesteinsabbau",""
"skill_liquid_miner","Liquid-Mining",""
"skill_astro_miner","Asteroidenabbau",""
"skill_biologist","Biologe",""
"skill_physicist","Physiker",""
"skill_engineer","Ingenieur",""
"skill_russian_cook","russischer Koch",""
"skill_american_cook","amerikanischer Koch",""
"skill_chinese_cook","Chinesischer Koch",""
"skill_european_cook","europäischer Koch",""
"skill_japanese_cook","japanischer Koch",""
"skill_indian_cook","indischer Koch",""
"skill_fabric_grower","Stoffanbau",""
"skill_recycler","Recycler",""
"skill_fooder","Speiseröhre",""
"skill_pharmacist","Apotheker",""
"skill_cereal_farmer","Getreideanbau",""
"skill_large_fruited_farmer","Gemüse und Obst anbauen",""
"skill_small_fruited_farmer","Anbau von Beeren und Gewürzen",""
"skill_herb_farmer","Anbau von Zier- und Heilkräutern",""
"build_tooltip_skill","Mit {skill}",""
"char_block_way","Kann nicht passieren",""
"char_stand","Benötige ein Lagerregal",""
"character_skills","Fähigkeiten",""
"character_skill_check_tooltip","Ob die Fähigkeit verwendet werden darf",""
"character_age","{age} Jahre",""
"modifier_learning","Lernrate {learning}%",""
"character_cost","{cost}¤",""
"character_salary_tooltip","Gehalt pro Monat",""
"character_cost_tooltip","Kosten beim Kauf",""
"events_filter_salary_tooltip","Gehaltszahlung",""
"event_salary_tooltip","Bezahlte {paid} Gehälter von {need}
Wenn Sie Ihre Mitarbeiter nicht bezahlen können, sinkt ihre Moral",""
"event_salary_text","{paid} Gehalt gezahlt",""
"hire_update","Mehr Kandidaten {cost}",""
"tutorial_staff6","Je älter die Mitarbeiter, desto langsamer arbeiten sie – das sieht nach verminderten Fähigkeiten aus. Außerdem benötigen ältere Mitarbeiter mehr Zeit für Behandlung und Schulung. Aber die Erforschung neuer Technologien wird dazu beitragen, die Alterung der Mitarbeiter zu reduzieren und schließlich ganz zu beseitigen.",""
"tutorial_staff7","Wenn Sie mehrere Stationen haben, können Sie jeden Mitarbeiter oder Roboter von einer Station zur anderen schicken.
Klicken Sie dazu im Bereich 'Personal' (links) auf die Schaltfläche ""Weiterleiten",""
"character_states_sit&console&physicist","arbeitet als Physiker",""
"character_states_move_to_sit&console&physicist","geht als Physiker zur Arbeit",""
"character_states_sit&console&biologist","arbeitet als Biologe",""
"character_states_move_to_sit&console&biologist","geht als Biologe arbeiten",""
"character_states_sit&console&engineer","arbeitet als Ingenieur",""
"character_states_move_to_sit&console&engineer","geht als Ingenieur arbeiten",""
"player_research_tooltip","{research} {progress}%",""
"char_hygiene","Hygiene",""
"character_states_sit&toilet","in der Toilette",""
"character_states_move_to_sit&toilet","geht auf die Toilette",""
"character_states_shower","waschbar",""
"character_states_move_to_shower","geht waschen",""
"char_needs_toilet","Möchte auf die Toilette gehen",""
"char_needs_shower","Dreckig",""
"state_toilet","Die Siedler benötigen Toiletten.
Baut mehr Toiletten, installiert Toilettenkabinen und weist Siedler zu.
Stellt sicher, dass genug sauberes Wasser im Lager vorhanden ist und die Menge an Schmutzwasser und biologischen Abfällen unter den Lagerparametergrenzen liegt.",""
"state_shower","Die Siedler müssen duschen.
Baut mehr Duschen, installiert Duschkabinen und weist Siedler zu.
Stellt sicher, dass genug sauberes Wasser im Lager vorhanden ist und die Menge an Schmutzwasser unter den Lagerparametergrenzen liegt.",""
"modifier_hygiene","Personalhygiene {hygiene}%",""
"modifier_diagnosis","Diagnose von Krankheiten {diagnosis}%",""
"char_health_tooltip","Diagnostizierte Krankheiten:
{diseases}",""
"char_health_no_diseases","nein",""
"disease_radiation","Krebs",""
"disease_injury","Verletzungen",""
"disease_infection","Infektion",""
"disease_burn","Verbrennungen",""
"disease_frostbite","Erfrierungen",""
"disease_decompression","Dekompressionskrankheit",""
"disease_oxygen","Sauerstoffmangel",""
"disease_exhaustion","Erschöpfung",""
"disease_space_sickness","Weltraumkrankheit",""
"furniture_hospital30","Chemotherapie lässt Krebs in die Rezession geraten",""
"furniture_hospital31","Automatisierte Installation zur Krebsbehandlung",""
"furniture_hospital32","Roboter-OP-Tisch führt schnelle Transplantation zur Behandlung von Traumata, Verbrennungen und Erfrierungen durch",""
"furniture_hospital33","Die Behandlung mit unerbittlichen Antibiotika heilt Infektionen schnell.",""
"furniture_hospital34","Krankenhausbetten zur Behandlung von Infektionskrankheiten",""
"furniture_hospital35","Die Überdruckkammer ist für die Behandlung der Dekompressionskrankheit vorgesehen",""
"furniture_hospital36","Sauerstoffsättigung lindert die Symptome von Sauerstoffmangel",""
"furniture_hospital37","Betten mit Infusionen zur Behandlung von Erschöpfung",""
"furniture_hospital38","Zentrifuge zur Behandlung der Weltraumkrankheit",""
"furniture_laboratory40","@laboratory_device",""
"furniture_laboratory41","@laboratory_device",""
"furniture_laboratory42","@laboratory_device",""
"furniture_laboratory43","@laboratory_device",""
"furniture_laboratory44","@laboratory_device",""
"furniture_laboratory45","@laboratory_device",""
"furniture_laboratory46","@laboratory_device",""
"character_states_console&hospital&surgeon","arbeitet als Chirurg",""
"character_states_console&hospital&infectiologist","arbeitet als Spezialist für Infektionskrankheiten",""
"character_states_console&hospital&oncologist","arbeitet als Onkologe",""
"character_states_console&hospital&therapist","arbeitet als Therapeut",""
"character_states_move_to_console&hospital&surgeon","geht als Chirurg arbeiten",""
"character_states_move_to_console&hospital&infectiologist","arbeitet als Spezialist für Infektionskrankheiten",""
"character_states_move_to_console&hospital&oncologist","geht als Onkologe arbeiten",""
"character_states_move_to_console&hospital&therapist","geht als Therapeut arbeiten",""
"event_miss_resources","Nicht genügend Ressourcen",""
"character_states_lay&cure&injury","heilt Verletzungen",""
"character_states_lay&cure&oxygen","behandelt Sauerstoffmangel",""
"character_states_lay&cure&exhaustion","wird wegen Erschöpfung behandelt",""
"character_states_lay&cure&burn","wird wegen Verbrennungen behandelt",""
"character_states_lay&cure&frostbite","wegen Erfrierungen behandelt",""
"character_states_lay&cure&decompression","wird zur Dekomprimierung behandelt",""
"character_states_lay&cure&infection","zur Behandlung einer Infektion",""
"character_states_down&cure&space_sickness","wird wegen Weltraumkrankheit behandelt",""
"character_states_move_to_lay&cure&injury","behandelt Verletzungen",""
"character_states_move_to_lay&cure&oxygen","behandelt Sauerstoffmangel",""
"character_states_move_to_lay&cure&exhaustion","wird wegen Erschöpfung behandelt",""
"character_states_move_to_lay&cure&burn","wird wegen Verbrennungen behandelt",""
"character_states_move_to_lay&cure&frostbite","wird wegen Erfrierungen behandelt",""
"character_states_move_to_lay&cure&decompression","wird wegen Dekompression behandelt",""
"character_states_move_to_lay&cure&infection","wird wegen einer Infektion behandelt",""
"character_states_move_to_down&cure&space_sickness","wird wegen Weltraumkrankheit behandelt",""
"modifier_injury_resistance","Verletzungsresistenz {injury_resistance}%",""
"modifier_oxygen_resistance","Widerstand gegen Sauerstoffmangel {oxygen_resistance}%",""
"modifier_metabolism","Erschöpfungsresistenz {metabolism}%",""
"modifier_decompression_resistance","Dekompressionstoleranz {decompression_resistance}%",""
"modifier_immunity","Immunität gegen Infektionen {immunity}%",""
"modifier_infection_resistance","Resistenz gegen Infektionen {infection_resistance}%",""
"modifier_space_sickness","Weltraumkrankheit bei geringer Schwerkraft {space_sickness}%",""
"room_gravity","Schwerkraft",""
"room_gravity_tooltip","Bei geringer Schwerkraft entwickeln Astronauten die Weltraumkrankheit",""
"death_cause_downed_shuttle","starb, als das Shuttle abstürzte",""
"death_cause_meteors","starb während eines Meteoritenschauers",""
"death_cause_radiation","hatte Krebs",""
"death_cause_injury","schwere Verletzungen",""
"death_cause_infection","Infektionskrankheit",""
"death_cause_burn","ausgedehnte Verbrennungen",""
"death_cause_frostbite","ausgedehnte Erfrierungen",""
"death_cause_decompression","scharfe Dekompression",""
"death_cause_oxygen","Sauerstoffmangel",""
"death_cause_exhaustion","Erschöpfung",""
"death_cause_space_sickness","Weltraumkrankheit",""
"deads_caption","Tot",""
"deads_bury","Bury",""
"deads_cause","Umstände des Todes",""
"deads_name","Kosmonaut",""
"tutorial_health_title","Gesundheit",""
"tutorial_health0","Die Gesundheit von Astronauten hängt von verschiedenen Krankheiten ab, die wiederum von äußeren Faktoren abhängen. Der Gesundheitszustand eines Kolonisten wird in seinem Bereich (links) angezeigt.",""
"tutorial_health1","Um Krankheiten heilen zu können, müssen einige diagnostiziert werden. Der Diagnosegrad hängt von der Forschung ab. Je höher er ist, desto früher werden die Krankheiten erkannt. Alle diagnostizierten Krankheiten werden im Charakter-Panel (links) angezeigt.",""
"tutorial_health2","Um Krankheiten zu behandeln, müssen Sie ein Krankenhaus bauen und ihm Ärzte und Patienten zuweisen. Patienten werden im Krankenhaus behandelt, wenn ihr Gesundheitszustand unter 50 % sinkt und mindestens eine Krankheit diagnostiziert wird.",""
"tutorial_health3","Sauerstoffmangel führt zu Sauerstoffmangel und schnellem Tod des Kolonisten. Stellen Sie sicher, dass die Kolonie über eine ausreichende Sauerstoffversorgung verfügt.",""
"tutorial_health4","Hohe Temperaturen an der Station führen zu Verbrennungen des Personals. Um die Temperatur in der Kolonie zu senken, müssen Sie Infrarotdiffusoren außerhalb der Station installieren.",""
"tutorial_health5","Eine zu niedrige Temperatur an der Station führt zu Erfrierungen beim Personal; Heizungen müssen installiert werden, um die Temperatur in den Räumlichkeiten zu erhöhen.",""
"tutorial_health6","Um Infektionskrankheiten vorzubeugen, ist es notwendig, die Hygiene des Personals aufrechtzuerhalten – Duschen und Toiletten zu bauen und ihnen Astronauten zuzuweisen. Darüber hinaus infiziert ein infizierter Astronaut nach und nach andere Kolonisten in den Räumlichkeiten, in denen er sich befindet, was zu Epidemien führt",""
"tutorial_health7","Nahrungsmangel führt dazu, dass Kolonisten erschöpft sind. Stellen Sie sicher, dass Kolonisten genug Nahrung für die ihnen zugewiesenen Quartiere (Kantinen oder Cafés) haben.",""
"tutorial_health8","Schreie, die beispielsweise durch Meteoritenschauer verursacht werden, führen zu Verletzungen der Kolonisten. Sie können sich davor schützen, indem Sie Lasertürme installieren.",""
"tutorial_health9","Die Zerstörung eines Raums führt zu einer Dekompressionskrankheit für das darin befindliche Personal. Um die Zerstörung von Räumen zu vermeiden, bauen Sie sie aus stärkeren Blöcken und sorgen Sie für rechtzeitige Reparaturen.",""
"tutorial_health10","Strahlung führt bei Astronauten zu Krebs – sowohl fortschrittlichere Räumlichkeiten als auch zusätzliche erforschbare Ausrüstung können davor schützen.",""
"tutorial_health11","Arbeiten und Ruhen in geringer Schwerkraft führt zur Weltraumkrankheit. Dies macht sich besonders im Orbit bemerkbar, zu diesem Zweck sollten die Räume, in denen Astronauten leben und arbeiten, in rotierenden Abschnitten gebaut werden.",""
"current_repair_needs","Kosten für laufende Reparaturen pro Tag:",""
"current_repair_days","Es sind genügend Ressourcen für {days} Tage vorhanden",""
"colony_staff_buildings_tourists","Gäste erlaubt",""
"colony_staff_buildings_tourists_tooltip","Touristen und Patienten (die die Station im Rahmen eines Vertrags besuchen) können bei ihrer Ankunft die Räumlichkeiten in diesem Gebäude selbstständig beziehen und darin umhergehen.",""
"room_temperature_tooltip","Eine angenehme Raumtemperatur wird bei der Außentemperatur der Station von {min}°C bis {max}°C aufrechterhalten.",""
"buy_volume_done_tooltip","Am Zielbahnhof und an den Zwischenstationen gibt es genügend freien Platz zum Lagern von Fracht.",""
"buy_volume_small_tooltip","Es gibt nicht genügend freien Platz, um Fracht an Bahnhöfen zu lagern:
{stations}
Aufgrund des Platzmangels bei der Ankunft wird das Shuttle mit der Fracht im Orbit warten, bis auf der Station genügend Platz zur Lagerung der Fracht verfügbar ist.",""
"colonies_colonies","Kolonien",""
"colonies_stations","Schiffe und Orbitalstationen",""
"colony_item_arrive_time_tooltip","Wie lange wird es dauern, bis das Schiff sein Ziel erreicht?",""
"event_devices_done","Es gibt mehr als genug wissenschaftliche Ausrüstung, um Forschung durchzuführen. Je kompetenter die Forscher werden, desto größer wird ihr Bedarf an Ausrüstung.",""
"event_computing_done","Es gibt mehr als genug Computerhardware, um Forschung durchzuführen. Je kompetenter die Forscher werden, desto größer wird ihr Bedarf an Hardware.",""
"furniture_tooltip_gravity","Kann nicht in der Schwerelosigkeit installiert werden",""
"tutorial_temperature4","Befolgen Sie die Temperatur in den Räumen - Installieren Sie die Heizungen <img id=""heat""/>, um die Temperatur auf komfortable zu erhöhen und um sie zu reduzieren - Infrarot -Dispersion <img id=""cold""/> draußen",""
"tutorial_temperature5","Verwende den Wärmebildmodus im Temperatur-Panel (rechts), um die Temperaturen in deiner Kolonie anzuzeigen. Extrem hohe und niedrige Temperaturen werden außerdem durch rote Indikatoren im Temperaturbereich angezeigt.",""
"tutorial_stations8","Da die Sektionen in der Orbitalstation in unterschiedlichen Winkeln liegen, ist der Wechsel zwischen ihnen mit gewissen Features verbunden.
Nach dem Wechsel zu einem anderen Abschnitt dreht sich die freie Kamera, bis die Aufwärtsrichtung der Kamera mit der Aufwärtsrichtung des Raums übereinstimmt. Wenn Ihnen dies unangenehm ist, kann die automatische Kameraausrichtung in den Spieleinstellungen deaktiviert werden.
Sie können die Kamera auch schnell ausrichten, indem Sie die mittlere Maustaste oder die Z-Taste drücken",""
"tutorial_health12","Stellen Sie sicher, dass an der Station genügend Ressourcen vorhanden sind: Für die Behandlung sind Medikamente erforderlich, für die Hygiene sauberes Wasser. Ohne diese Ressourcen können Kolonisten keine Behandlung erhalten oder auf die Toilette oder Dusche gehen.",""
"tutorial_stations9","Über das Fenster 'Gebäude' (rechts auf dem Bildschirm) können Sie schnell zwischen Stationsabschnitten wechseln.",""
"tutorial_stations10","Eine Transitstation muss über ausreichend Lagerkapazität für die transportierte Fracht verfügen. Und wenn Personal transportiert wird, müssen Sauerstoff, Verpflegung, Stühle und Lebensmittelautomaten vorhanden sein.
Wenn Sie die Orbitalstation nicht für den Frachttransport nutzen möchten, gehen Sie zu dieser Station und deaktivieren Sie den Transport im Bereich 'Logistik' (rechts).",""
"storage_production_in","Verbrauch (pro Tag):",""
"storage_production_out","Produktion (pro Tag):",""
"storage_production_limit","Grenze:",""
"storage_production_in_limit","Nicht verbrauchen, wenn weniger als die angegebene Menge dieser Ressource im Lager vorhanden ist",""
"storage_production_out_limit","Nicht ausführen, wenn sich mehr als die angegebene Menge im Lager dieser Ressource befindet",""
"storage_production_total","Gesamt: {total}",""
"storage_production_export","Exportbeschränkungen",""
"storage_production_export_tooltip","Ressourcenverbrauch und Produktionsgrenzen dieser Station in andere Stationen exportieren",""
"export_limits_caption","Exportgrenzen",""
"export_limits_colonies_text","Soll das Produktions- und Verbrauchslimit aller Ressourcen dieser Kolonie auf alle Ihre Kolonien angewendet werden?",""
"export_limits_stations_text","Produktions- und Verbrauchsgrenzen für alle Ressourcen dieser Station auf alle Ihre Orbitalstationen und Raumschiffe anwenden?",""
"storage_item_up_tooltip","Ressourcenvorräte im Lager nehmen im Tagesverlauf zu",""
"storage_item_down_tooltip","Der Bestand der Ressource im Lager verringert sich im Tagesverlauf",""
"nation_russia","Russland",""
"nation_america","USA",""
"nation_china","China",""
"nation_europe","Europäische Union",""
"nation_japan","Japan",""
"nation_india","Indien",""
"player_nations","Nationen",""
"advertising_caption","Werbekampagne",""
"advertising_start","Starten Sie {cost}",""
"advertising_days","Für wie viele Tage:",""
"nation_credit","Kredit:",""
"nation_credit_summ","Betrag:",""
"nation_credit_months","Monate",""
"nation_credit_pay","Monatliche Zahlung: {pay}",""
"nation_credit_get","Holen Sie sich einen Kredit",""
"nation_info_credit_summ","Guthabenbetrag: {summ}",""
"nation_info_credit_month","Verbleibende Monate: {months}",""
"tutorial_nations_title","Nationen",""
"tutorial_nations0","Während des Spiels müssen Sie mit verschiedenen Nationen interagieren: Verträge abschließen, Handel treiben, Touristen aufnehmen.",""
"tutorial_nations1","Nationen können auf den meisten Planeten und Satelliten des Sonnensystems Raumhäfen haben. Klicken Sie auf einen beliebigen Planeten. Im Fenster dieses Planeten werden die Raumhäfen der jeweiligen Nationen angezeigt.",""
"tutorial_nations2","Um mit Nationen zu interagieren, klicken Sie im Fenster der Raumfahrtunternehmen (oben links) auf die Schaltfläche 'Kooperation'.
Im sich öffnenden Fenster werden alle verfügbaren Nationen mit ihren Flaggen angezeigt. Ein Klick auf eine Flagge zeigt dir deinen Beziehungsgrad zu dieser Nation, die Kreditbedingungen und die aktuell angebotenen Verträge.",""
"monthly_report_caption","Monatsübersicht",""
"monthly_report_finances","Finanzen",""
"monthly_report_elections","Wahlen",""
"monthly_report_finances_in","Verdient:",""
"monthly_report_finances_out","Ausgegeben:",""
"monthly_report_finances_salary","Gezahlte Gehälter:",""
"monthly_report_finances_credits","Darlehenszahlungen:",""
"monthly_report_finances_money","Guthaben auf dem Konto:",""
"monthly_report_finances_warning","Die Schulden müssen bis zum Ende des Monats getilgt sein,
sonst geht Ihr Unternehmen pleite",""
"game_over_no_money","Ihre Firma {name} ist pleite.
Die Kolonisierung des Sonnensystems durch die Menschheit wird weitergehen, allerdings ohne Ihre Beteiligung…",""
"game_over_close","Zurück zum Hauptmenü",""
"ideology_dogma_communism","Dogmatischer Kommunismus",""
"ideology_dogmaism","Dogmatismus",""
