"source","target","developer_comments"
"char_health_no_diseases","no",""
"disease_radiation","Cancer",""
"disease_injury","Injuries",""
"disease_infection","Infection",""
"disease_burn","Burns",""
"disease_frostbite","Frostbite",""
"disease_decompression","Decompression sickness",""
"disease_oxygen","Oxygen starvation",""
"disease_exhaustion","Exhaustion",""
"disease_space_sickness","Space sickness",""
"furniture_hospital30","Chemotherapy allows cancer to go into recession",""
"furniture_hospital31","Automated installation for cancer treatment",""
"furniture_hospital32","Robotic surgical table performs rapid transplantation to treat trauma, burns and frostbite",""
"furniture_hospital33","Treatment with relentless antibiotics quickly clears up infections",""
"furniture_hospital34","Hospital beds for the treatment of infectious diseases",""
"furniture_hospital35","The hyperbaric chamber is intended for the treatment of decompression sickness",""
"furniture_hospital36","Oxygen saturation relieves the symptoms of oxygen starvation",""
"furniture_hospital37","Beds with IVs for the treatment of exhaustion",""
"furniture_hospital38","Centrifuge for the treatment of space sickness",""
"furniture_laboratory40","@laboratory_device",""
"furniture_laboratory41","@laboratory_device",""
"furniture_laboratory42","@laboratory_device",""
"furniture_laboratory43","@laboratory_device",""
"furniture_laboratory44","@laboratory_device",""
"furniture_laboratory45","@laboratory_device",""
"furniture_laboratory46","@laboratory_device",""
"character_states_console&hospital&surgeon","working as a surgeon",""
"character_states_console&hospital&infectiologist","working as an infectious disease specialist",""
"character_states_console&hospital&oncologist","working as an oncologist",""
"character_states_console&hospital&therapist","working as a therapist",""
"character_states_move_to_console&hospital&surgeon","going to work as a surgeon",""
"character_states_move_to_console&hospital&infectiologist","going to work as an infectious disease specialist",""
"character_states_move_to_console&hospital&oncologist","going to work as an oncologist",""
"character_states_move_to_console&hospital&therapist","going to work as a therapist",""
"event_miss_resources","Not enough resources",""
"character_states_lay&cure&injury","heals injuries",""
"character_states_lay&cure&oxygen","treats oxygen deprivation",""
"character_states_lay&cure&exhaustion","is treated for exhaustion",""
"character_states_lay&cure&burn","being treated for burns",""
"character_states_lay&cure&frostbite","treated for frostbite",""
"character_states_lay&cure&decompression","being treated for decompression",""
"character_states_lay&cure&infection","to be treated for infection",""
"character_states_down&cure&space_sickness","being treated for space sickness",""
"character_states_move_to_lay&cure&injury","going to treat injuries",""
"character_states_move_to_lay&cure&oxygen","going to treat oxygen deprivation",""
"character_states_move_to_lay&cure&exhaustion","is being treated for exhaustion",""
"character_states_move_to_lay&cure&burn","going to be treated for burns",""
"character_states_move_to_lay&cure&frostbite","is being treated for frostbite",""
"character_states_move_to_lay&cure&decompression","is undergoing treatment for decompression",""
"character_states_move_to_lay&cure&infection","is being treated for an infection",""
"character_states_move_to_down&cure&space_sickness","is being treated for space sickness",""
"modifier_injury_resistance","Injury resistance {injury_resistance}%",""
"modifier_oxygen_resistance","Resistance to oxygen starvation {oxygen_resistance}%",""
"modifier_metabolism","Depletion resistance {metabolism}%",""
"modifier_decompression_resistance","Decompression tolerance {decompression_resistance}%",""
"modifier_immunity","Immunity from infections {immunity}%",""
"modifier_infection_resistance","Resistance to infections {infection_resistance}%",""
"modifier_space_sickness","Low gravity space sickness {space_sickness}%",""
"room_gravity","Gravity",""
"room_gravity_tooltip","In low gravity, astronauts develop space sickness",""
"death_cause_downed_shuttle","died when the shuttle fell",""
"death_cause_meteors","died during a meteor shower",""
"death_cause_radiation","had cancer",""
"death_cause_injury","serious injuries",""
"death_cause_infection","infectious disease",""
"death_cause_burn","extensive burns",""
"death_cause_frostbite","extensive frostbite",""
"death_cause_decompression","sharp decompression",""
"death_cause_oxygen","oxygen starvation",""
"death_cause_exhaustion","exhaustion",""
"death_cause_space_sickness","space sickness",""
"deads_caption","Dead",""
"deads_bury","Bury",""
"deads_cause","cause of death",""
"deads_name","Cosmonaut",""
"tutorial_health_title","Health",""
"tutorial_health0","The health of astronauts depends on various diseases, which in turn depend on external factors. You can see the health level of a colonist on his panel (on the left)",""
"tutorial_health1","In order for diseases to be cured, some must be diagnosed. The level of diagnosis depends on research. The higher it is, the earlier the diseases are detected. You can see all diagnosed diseases in the character panel (left)",""
"tutorial_health2","To treat diseases, you need to build a hospital area, place equipment and assign doctors and patients to it. Patients will be treated in the hospital when their health drops below 50% and at least one disease is diagnosed",""
"tutorial_health3","Lack of oxygen leads to oxygen starvation and rapid death of a colonist. Make sure that the colony has a sufficient supply of oxygen",""
"tutorial_health4","High temperature at the station leads to personnel getting burns; to reduce the temperature in the colony, you need to install infrared diffusers outside the station",""
"tutorial_health5","If the temperature is too low at the station it leads to personnel getting frostbite; heaters must be installed to increase the temperature in the premises",""
"tutorial_health6","To prevent infectious diseases, it is necessary to maintain a good staff hygiene - build showers and toilets, and assign astronauts to them. In addition, infected astronauts gradually infect other colonists in the premises in which they are located, which leads to epidemics",""
"tutorial_health7","Lack of food causes colonists to become exhausted, make sure colonists have enough food in the area (canteens or cafes) they are assigned to",""
"tutorial_health8","Explosions caused by, for example meteor showers, can lead to colonists being injured. You can protect yourself by installing laser turrets",""
"tutorial_health9","Destruction of a room leads to decompression sickness for the personnel inside. To avoid rooms being destroyed, build them from stronger units and ensure timely repairs",""
"tutorial_health10","Radiation leads to astronauts getting cancer - both more advanced units and additional researchable equipment can protect against it",""
"tutorial_health11","Working and resting in low gravity leads to space sickness. This is especially noticeable in orbit. To prevent this build areas that astronauts use (living quarters, workplaces etc) in rotating sections",""
"current_repair_needs","Costs for current repairs per day:",""
"current_repair_days","There are enough resources for {days} days",""
"colony_staff_buildings_tourists","Allowed for guests",""
"colony_staff_buildings_tourists_tooltip","Tourists and sick people (visiting the station under contract) will independently occupy the premises in this building upon arrival, as well as walk around it",""
"room_temperature_tooltip","Comfortable indoors room temperature is maintained at station outside temperature from {min}°C to {max}°C",""
"buy_volume_done_tooltip","At the destination station and intermediate stations there is enough free space to store cargo",""
"buy_volume_small_tooltip","There is not enough free space to store cargo at stations:
{stations}
Due to the lack of available space upon arrival, the shuttle with the cargo will wait in orbit until enough space is available on the station to store the cargo.",""
"colonies_colonies","Colonies",""
"colonies_stations","Ships and orbital stations",""
"colony_item_arrive_time_tooltip","How long will it take the ship to arrive at its destination",""
"event_devices_done","There is more than enough scientific equipment to carry out research. As researchers become more skilled, their need for equipment will increase",""
"event_computing_done","There is more than enough computing hardware to carry out research. As researchers become more skilled, their need for hardware will increase",""
"furniture_tooltip_gravity","Cannot be installed in zero gravity",""
"tutorial_temperature4","Follow the temperature in the rooms - install heaters <img id=""heat""/> to increase the temperature to comfortable, and to reduce it - use infrared dispersion units <img id=""cold""/> outside",""
"tutorial_temperature5","Use thermal vision mode in the 'Temperature' panel (right) to display temperatures in your colony. Extremely high and low temperatures are also indicated by red indicators in the 'Temperature' panel",""
"tutorial_stations8","Since the sections in the orbital station are located at different angles, switching between them is associated with certain features.
So, the free camera after switching to another section will rotate until the 'up' direction of the camera aligns with the 'up' direction of the room. If this is uncomfortable for you, automatic camera alignment can be disabled in the game settings.
You can also quickly align the camera by pressing the middle mouse button or the Z key",""
"tutorial_health12","Make sure there are enough resources at the station: medical treatment requires medicine, and hygiene requires clean water. Without these resources, colonists will not be able to receive treatment, or use the toilet or shower.",""
"tutorial_stations9","You can quickly switch between station sections through the 'Buildings' panel (on the right side of the screen)",""
"tutorial_stations10","A transit station must be equipped with sufficient volumes to store the cargo sent through it. And when sending personnel through it - with oxygen, rations, chairs and food machines.
If you do not want the orbital station to be used for cargo transit, go to this station and disable transit in the 'Logistics' panel (on the right).",""
"storage_production_in","Consumption (for day):",""
"storage_production_out","Production (per day):",""
"storage_production_limit","Limit:",""
"storage_production_in_limit","Do not consume if there is less than this amount of this resource in stock",""
"storage_production_out_limit","Do not process if there is more than this amount of this resource in stock",""
"storage_production_total","Total: {total}",""
"storage_production_export","Export Limits",""
"storage_production_export_tooltip","Export resource consumption and production limits set in this station to other stations",""
"export_limits_caption","Export Limits",""
"export_limits_colonies_text","Apply the production and consumption limit of all resources for this colony to all your colonies?",""
"export_limits_stations_text","Apply the production and consumption limit of all resources for this station to all your orbital stations and spacecraft?",""
"storage_item_up_tooltip","Resource stocks in the warehouse increase during the day",""
"storage_item_down_tooltip","Resource stocks in the warehouse decrease during the day",""
"nation_russia","Russia",""
"nation_america","USA",""
"nation_china","China",""
"nation_europe","European Union",""
"nation_japan","Japan",""
"nation_india","India",""
"player_nations","Nations",""
"advertising_caption","Advertising campaign",""
"advertising_start","Start {cost}",""
"advertising_days","For how many days:",""
"nation_credit","Credit:",""
"nation_credit_summ","Amount:",""
"nation_credit_months","months",""
"nation_credit_pay","Monthly payment: {pay}",""
"nation_credit_get","Take a loan",""
"nation_info_credit_summ","Loan amount: {summ}",""
"nation_info_credit_month","Months left: {months}",""
"tutorial_nations_title","Nations",""
"tutorial_nations0","During the game you will need to interact with various game nations: fulfill contracts, trade, accept tourists.",""
"tutorial_nations1","Nations can have spaceports on most planets and satellites in the solar system. Click on any planet and in the panel of this planet you will see the spaceports of which nations are on it",""
"tutorial_nations2","To interact with nations, click the 'Cooperation' button in the space company panel (in the upper left corner of the screen).
In the window that opens, all available nations will be presented with their flags. Clicking on any flag will show you your relationship level with that nation, the terms of the loan and what contracts it is currently offering.",""
"monthly_report_caption","Monthly Summary",""
"monthly_report_finances","Finances",""
"monthly_report_elections","Elections",""
"monthly_report_finances_in","Earned:",""
"monthly_report_finances_out","Spent:",""
"monthly_report_finances_salary","Salaries paid:",""
"monthly_report_finances_credits","Loan payments:",""
"monthly_report_finances_money","Bank balance:",""
"monthly_report_finances_warning","You must pay off your debt by the end of the month,
otherwise your company will go bankrupt",""
"game_over_no_money","Your company {name} is broke.
Humanity will continue to colonize the solar system, but without your participation...",""
"game_over_close","Exit to main menu",""
"ideology_dogma_communism","Dogmatic Communism",""
"ideology_dogmaism","Dogmatism",""
"ideology_individual_dogmaism","Individualistic Dogmatism",""
"ideology_individualism","Individualism",""
"ideology_liberal_traditionalism","Liberal Traditionalism",""
"ideology_liberalism","Liberalism",""
"ideology_neutral","Centrism",""
"ideology_progres_socialism","Progressive Socialism",""
"ideology_progress_liberalism","Progressive liberalism",""
"ideology_progressivism","Progressivism",""
"ideology_socialism","Socialism",""
"ideology_techno_individualism","Technoindividualism",""
"ideology_techno_сommunism","Technocommunism",""
"ideology_technocracy","Technocracy",""
"ideology_tradit_socialism","Traditional socialism",""
"ideology_traditionalism","Traditionalism",""
"ideology_сommunism","Communism",""
"nation_ideology","Official ideology: {ideology}",""
"ideology_tooltip_format","<b>{ideology}</>

When choosing an ideology for a colony, the following laws will be available:
{laws}",""
"elections_prev","Previous ideology '{ideology}'",""
"elections_no","For elections, there must be {humans} or more colonists in the colony",""
"elections_new","New ideology '{ideology}' in the colony",""
"elections_nochange","Ideology in the colony '{ideology}' (unchanged)",""
"elections_colonies","Colonies",""
"elections_laws","Laws",""
"elections_ideology","Ideology",""
"law_salary","Staff salary {value}",""
"law_relax","Rest priority {value}",""
"law_age_salary","Salary increase with experience {value}",""
"law_farm","Farming efficiency {value}",""
"law_morale_down","Mood decrease {value}",""
"law_morale_up","Mood increase {value}",""
"law_scientists","Scientists efficiency {value}",""
"law_recycle","Waste recycling {value}",""
"law_biotech","Biotechnology efficiency {value}",""
"law_teamwork","Teamwork efficiency {value}",""
"law_teamcomfort","Team comfort {value}",""
"law_perks","Personal qualities influence {value}",""
"law_mining","Mining {value}",""
"law_comfort","Staff comfort {value}",""
"law_cook","Food preparation speed {value}",""
"law_augment_effect","Augmentation efficiency {value}",""
"law_cure","Cure efficiency {value}",""
"law_workshop","Worker productivity {value}",""
"law_immunity","Staff immunity {value}",""
"law_building_cost","Cost of buildings and equipment {value}",""
"elections_no_laws","Laws will become available after elections in the colony",""
"elections_invalid_laws","You must select the same (and at least {min}) number of laws in both columns",""
"character_leadership","Leadership",""
"char_want_immigration","Wants to immigrate",""
"state_immigration","The colony's ideology is opposite to the ideology of some of the colonists. They want to leave the colony",""
"perk_gourmet","Gourmet
Does not eat from vending machines in the hallways",""
"perk_ascetic","Ascetic",""
"perk_sybarite","Sybarite
Does not sleep or sit on benches in the hallways",""
"perk_toxic","Toxic",""
"perk_company_soul","Life of the Party",""
"perk_glutton","Glutton",""
"perk_workaholic","Workaholic",""
"perk_lazy","Lazy",""
"perk_focused","Wayward
The player cannot control or interrupt the current occupation",""
"perk_lucky","Lucky",""
"perk_loser","Loser",""
"perk_sleepy","Sleepy",""
"perk_little_sleep","Cheerful",""
"perk_extrovert","Extrovert",""
"perk_introvert","Introvert",""
"perk_arrogant","Arrogant",""
"perk_uncertain","Uncertain",""
"perk_slowcoach","Slow-witted",""
"perk_smart","Smart",""
"perk_slob","Slob",""
"perk_clean","Cleanie",""
"perk_big_guy","Big Guy",""
"perk_frail","Frail",""
"perk_cloning_adept","Cloning Adept
Allows himself to be cloned",""
"perk_augmentations_adept","Augmentations Adept
Wants to have augmentations installed on himself once the appropriate research has been completed",""
"perk_modifier_eat_duration","Eat Duration {value}",""
"perk_modifier_comfort_needs","Comfort requirements {value}",""
"perk_modifier_bonus_morale_limit","The level to which the bonus raises the mood {value}",""
"perk_modifier_peer_morale_in_room","The mood of other colonists in the room {value} per day",""
"perk_modifier_self_morale_in_room","Your mood when there are other colonists in the room {value} per day",""
"perk_modifier_food_needs","Food consumption {value}",""
"perk_modifier_relax_priority","Rest priority {value}",""
"perk_modifier_luck","The probability of random events in your favor {value}",""
"perk_modifier_sleep_duration","Sleep duration {value}",""
"perk_modifier_salary","The amount of salary {value}",""
"perk_modifier_morale_limit","Maximum morale level {value}",""
"perk_modifier_learn_speed","Learning speed {value}",""
"perk_modifier_shower_period","Period between showers {value}",""
"perk_modifier_body_health","Body health {value}",""
"perk_modifier_cafe_morale_up","Eating at a cafe improves your mood {value}",""
"perk_modifier_relax_morale_up","Mood during rest {value} per day",""
"perk_modifier_in_team_performance","Work performance in a team {value}",""
"perk_modifier_research_speed","Scientific work efficiency {value}",""
"perk_modifier_damage_protection","Protection from external influences {value}",""
"perk_modifier_morale","Mood change {value} per day",""
"perk_modifier_repair","Repair efficiency {value}",""
"perk_modifier_leadership","Leadership Persuasiveness {value}",""
"perk_modifier_immunity","Immunity {value}",""
"perk_modifier_fatigue","Fatigue {value}",""
"perk_modifier_surgeon","Surgeon Efficiency {value}",""
"perk_tooltip","{name}
{modifiers}",""
"augmentation_coprocessor","Coprocessor",""
"augmentation_synthetic_leather","Synthetic Skin",""
"augmentation_endorphin_injector","Endorphin Injector",""
"augmentation_eye_implant","Eye Implant",""
"augmentation_vocal_cords","Super-Elastic Vocal Cords",""
"augmentation_taste_buds","Extra Taste Buds",""
"augmentation_autoimmune_system","Autoimmune System",""
"augmentation_eternal_heart","Eternal heart",""
"augmentation_manipulator_fingers","Manipulator fingers",""
"augmentation_modified_lungs","Regenerative lungs
Do not consume oxygen",""
"char_want_augmentation","Waiting for augmentation",""
"character_install_augmentation","Install augmentation",""
"state_augmentation","The colonists are waiting for an argument. Select a colonist and click the 'Install augmentation' button in the character panel (on the left)",""
"event_augmentation","Colonists awaiting augmentation",""
"install_augmentation_caption","Install augmentation",""
"install","Install",""
"character_states_console&farm","cares for plants",""
"character_states_move_to_console&farm","goes to the farm",""
"male_robot","Medium robot",""
"female_robot","Light robot",""
"heavy_robot","Heavy robot",""
"characters_build_robots","Robot manufacturing",""
"characters_build_robots_tooltip","To manufacture robots, you will need the appropriate machines and personnel in the robotics room",""
"robots_caption","Robot manufacturing",""
"robots_builds","Produced by:",""
"robots_add","Make robot",""
"robots_endurance","Endurance",""
"robots_battery","Battery capacity",""
"robots_name","Name:",""
"furniture_robotics04","Robot assembly line",""
"character_states_console&build_robot","assembles robot",""
"firmware_caption","Reflash robot",""
"character_firmware","Reflash",""
"clones_caption","Clone production",""
"clones_candidates","Cloning adepts:",""
"clones_info","You can only clone cloning adepts living in this colony",""
"clones_builds","Produced by:",""
"characters_build_clones","Clone production",""
"characters_build_clones_tooltip","To produce clones, you will need the appropriate machines and personnel in the biotech room",""
"furniture_biotech10","Growing human clones",""
"character_states_console&build_clone","creates a clone",""
"character_comfort_format","Comfort {value}/{total}",""
"character_comfort_tooltip","The current comfort of the colonist depends on the sum of the comfort of the rooms to which he is assigned.
{rooms}The comfort a colonist requires depends on their skill level",""
"char_want_comfort","Not comfortable",""
"state_comfort","Insufficient staff comfort. The current comfort of a colonist depends on the sum of the comfort of the rooms he is assigned to.
The comfort required by a colonist depends on his skill level",""
"event_comfort","Insufficient comfort",""
"room_comfort_tooltip","The current comfort in a room depends on:
the comfort of the blocks it is made of
the comfort of the furniture in it
the number of staff assigned to the room
The maximum comfort in a room depends on the type of room",""
"character_bonus","Bonus",""
"bonus_caption","Pay bonus",""
"bonus_text","Paying a bonus of {cost} will raise the mood of the staff by {morale}%",""
"spaceport_tooltip","Spaceport {nation}
Resources that can be bought in it, but cannot be sold:",""
"buy_unavailable_resources_text","Some resources cannot be ordered:
{resources}
After ordering, these resources will remain in the basket and you can order them from another nation.
Researched resources can either be produced (after appropriate research) or received as a contract reward",""
"contract_title_establishSpaceport","Establish a spaceport",""
"contract_needs_establishSpaceport","Establish a colony on {planet}{check}
settle migrating colonists from {nation}{check}
have at least {need_colonists} colonists from {nation}{check}
provide colonists with all necessities{check}
provide colonists with jobs{check}
the colony must have no red indicators{check}
no more than {deads} dead colonists{check}",""
"contract_needs_establishSpaceport1","Establish a colony on {planet}{check}",""
"contract_needs_establishSpaceport2","Accept colonists from {nation} {count}/{total}{check}",""
"contract_needs_establishSpaceport3","Provide colonists with work {count}/{total}{check}",""
"contract_needs_establishSpaceport4","Shuttles in colony {shuttles}/{total}{check}",""
"contract_needs_establishSpaceport5","Colonists dead {dead}/{total}{check}",""
"colony_warning_loyalty","Astronauts unhappy",""
"colony_warning_energy","Not enough power",""
"colony_warning_battery","Not enough battery",""
"colony_warning_cold","Cold in rooms",""
"colony_warning_heat","Heat in rooms",""
"colony_warning_fuel","Not enough fuel",""
"colony_warning_storage","Not enough storage space",""
"colony_warning_liquid","Not enough tank space",""
"colony_warning_antimatter","Not enough storage space antimatter",""
"colony_warning_miss_cargo","Missing transit cargo",""
"colony_warning_eat","Staff starving",""
"colony_warning_oxygen","Oxygen shortage",""
"colony_warning_sit","No place to sit",""
"colony_warning_sleep","No place to sleep",""
"colony_warning_immigration","Wanting to immigrate",""
"colony_warning_comfort","Low comfort level",""
"colony_warning_cure","Colonists sick",""
"colony_warning_augmentation","Wanting augmentations",""
"colony_warning_recover","Broken robots",""
"colony_warning_radiation","Increased radiation",""
"colony_warning_solar_flare","Solar flare",""
"colony_warning_meteors","Meteor stream",""
"colony_warning_storm","Storm",""
"colony_warning_calm","Calm",""
"colony_warning_devices","Not enough scientific equipment",""
"colony_warning_computing","Not enough computing equipment",""
"colony_warning_dead","Colonists dead",""
"colony_warning_need_repair","Need repair",""
"colony_warning_miss_resources","Not enough resources",""
"colony_warning_toilet","Need toilet",""
"colony_warning_shower","Need shower",""
"colony_warning_light","Not visible",""
"colony_warning_shuttles","Shuttles in orbit",""
"colony_warning_russian_cuisine","Not enough Russian food",""
"colony_warning_chinese_cuisine","Not enough Chinese food",""
"colony_warning_european_cuisine","Not enough European food",""
"colony_warning_american_cuisine","Not enough American food dishes",""
"colony_warning_japanese_cuisine","Not enough Japanese dishes",""
"colony_warning_indian_cuisine","Not enough Indian dishes",""
"contract_needs_progress","Completion:",""
"contract_select_colony_caption","Selecting a colony for a contract",""
"sign_contract_spaceport_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation} and will become its spaceport
- you will no longer be able to manage this colony
- you will be able to hire personnel there
- you will receive what was promised in the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_spaceport_text","Select this colony as the future spaceport for {nation}?
After selection, shuttles will begin delivering personnel to the colony (provided there are no red indicators in the colony).
You can cancel this decision by clicking the 'Reset' button on the contract.",""
"sign_contract_mine_colony_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation}
- you will no longer be able to manage this colony
- you will be able to buy resources from {nation} on {planet}, produced by the colony under the contract
- you will not be able to sell resources to {nation} on {planet}, produced by the colony under the contract
- you will receive what was promised under the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_mining_colony_text","Select this colony as the future mining colony for {nation}?
You can cancel this decision by clicking the 'Reset' button on the contract",""
"contract_title_miningColony","Mining Colony",""
"contract_needs_miningColony","Establish a colony on {planet}{check}
Hire colonists only from {nation}{check}
Provide colonists with everything they need{check}
There should be no red indicators in the colony{check}",""
"contract_needs_miningColony1","Establish a colony on {planet}{check}",""
"contract_needs_miningColony2","Colonists only from {nation} {humans}/{total}{check}",""
"contract_needs_miningColony3","Shuttles in the colony {shuttles}/{total}{check}",""
"contract_needs_miningColony4","Minimum daily output:",""
"contract_needs_miningColony5","{resource}={value}/{total}{check}",""
"nation_martians","Martians",""
"nation_venusians","Venusians",""
"nation_mercurians","Mercurians",""
"nation_jovians","Jupiterians",""
"nation_saturnians","Saturnians",""
"nation_earthlings","Earthlings",""
"new_nation_caption","New Nation of Humanity",""
"new_nation_martians","Many outstanding scientists from Earth, inspired by the prospects of space exploration and the desire for new scientific discoveries, have expressed a desire to migrate to Mars. They see in this planet not only scientific potential, but also an opportunity to create a unique society free from the prejudices and limitations characteristic of earthly civilization. Scientists hope that in the conditions of the Martian colony they will be able to realize their boldest ideas and make a significant contribution to the development of science and technology. The creation of a Martian society based on the principles of equality, mutual respect and openness is seen as an important step towards a more just and harmonious future for all of humanity.",""
"new_nation_venusians","The Stoics, willing to endure the harsh conditions of life on Venus, united to form a new nation called the Venusians. They left Earth in search of a new home where they could implement their philosophical principles and create a society based on virtue and perseverance. Venus, with its extreme temperatures and atmosphere, became a challenge for them, which they accepted with enthusiasm. Their determination and desire for self-improvement inspire other civilizations, showing that man is capable of overcoming any difficulties if he believes in his ideals.",""
"new_nation_mercurians","Mercury, a distant planet, has always attracted people with its mystery and potential for wealth. This attracted the attention of individualists striving for independence and success. They united to form a new nation of Mercurians, striving to build a society based on freedom, innovation and achievement. This nation has become a symbol of striving for new horizons and rejection of limitations, which makes it unique and inspiring to many.",""
"new_nation_jovians","The moons of Jupiter are unique worlds with diverse living conditions and rich mineral resources. The Jovians, as they are called, are determined to build a communist society there. They believe that their collective efforts and advanced technology will create a society where resources are distributed fairly and everyone can contribute to the common good. This ambitious goal inspires them to new scientific discoveries and technological advances. They hope that by overcoming difficulties and joining forces, they will be able to build a society where everyone will live in harmony and abundance.",""
"new_nation_saturnians","In the icy distance around Saturn, on the outskirts of the solar system, a new technocratic society known as the Saturnians is emerging. Inspired by the harsh conditions of space and advanced technology, this society builds its settlements and space stations using the resources of Saturn and its moons. Saturnians are highly efficient and rational, striving to create a sustainable and self-sustaining civilization. Their engineers and scientists develop innovative solutions for living in extreme conditions, making them one of the most promising colonizers in the solar system.",""
"new_nation_earthlings","In the era of globalization and intercultural exchange, the nations of the earth united under the auspices of the United Nations (UN), creating a single government. This step was dictated by the desire for peace, security, and sustainable development. Now all people on planet Earth are considered members of a single nations of Earth, emphasizing their shared responsibility to preserve the planet and improve the quality of life for all. As part of the new world order, international agreements and programs have been developed to address global issues such as climate change, poverty, and conflict. Earthlings actively cooperate in science, technology, and culture, striving to achieve common goals and strengthen international solidarity. This new vision of humanity opens up new horizons for progress and cooperation, allowing people of different nationalities and cultures to work together to create a better future for all.",""
"cant_switch_power_caption","Unable to turn on",""
"cant_switch_power_endurance","The equipment is faulty and needs repair. Build repair shops and assign personnel with the appropriate skills to them",""
"storage_settings_miss_check","Report shortage",""
"storage_settings_miss_check_tooltip","Whether the colony resource shortage indicator will be displayed in red in the status panel for this resource",""
"solargene_mission_caption0","Start",""
"solargene_mission_caption1","Signal",""
"solargene_mission_caption2","Proxima Centauri",""
"solargene_mission_caption3","Signal repeats",""
"solargene_mission_caption4","Artificial origin",""
"solargene_mission_caption5","Proxima Centauri b",""
"solargene_mission_caption6","Signal decoded",""
"solargene_mission_caption7","Alarming news",""
"solargene_mission_caption8","Catastrophe is approaching",""
"solargene_mission_text0","The middle of the 21st century has been marked by significant advances in technology and increased global competition for limited resources. In the face of increasing scarcity and the desire for new horizons, the leading space powers have turned their gaze to the vast expanses of space. As the head of a young and ambitious space company '{company}', you find yourself at the forefront of this exciting journey. Your mission is not just to explore and colonize the nearest planets, but to pave the way for humanity further, to the most remote corners of the solar system, and perhaps beyond... Ahead of you are incredible challenges and discoveries that can change the future of our civilization",""
"solargene_mission_text1","An orbital radio telescope, performing a routine scan of the sky, detected an anomalous signal emanating from the constellation Centaurus. This signal attracted the attention of scientists, since its characteristics do not correspond to known space objects. A team of specialists began a detailed analysis of the data to determine the nature of the signal. It is assumed that this may be a rare astronomical phenomenon or a signal from an unknown source. In the coming days, additional observations and studies will be carried out to confirm or refute the hypotheses. If new interesting data emerges, the scientific community will be promptly informed for further study and discussion",""
"solargene_mission_text2","We have received another signal from space, and this time we have been able to pinpoint its source. The signal comes from the star 'Proxima Centauri', one of the closest stars to Earth in our galaxy. This discovery has generated great interest in the scientific community, since 'Proxima Centauri' is a red dwarf and has not been previously observed to be so active. Our astronomers have already begun a thorough study of this star using modern telescopes and instruments. They hope to find out what is causing this signal and how it may be related to other astronomical phenomena. This discovery may open up new avenues for understanding the Universe and its mysteries.",""
"solargene_mission_text3","Recently, our astronomers have begun receiving a stable signal from Proxima Centauri. This may be a sign of a natural origin for the signal, which opens up exciting opportunities for scientific research. We plan to conduct a detailed analysis of the data to try to decipher this mysterious signal. If we can figure out its nature, it could be a major step in understanding the Universe and its evolution. If successful, our discoveries could revolutionize science and technology, providing new tools for studying space",""
"solargene_mission_text4","There is no longer any doubt that the signal is artificial in origin, and this discovery could be the most important in human history. We continue to closely monitor the Proxima Centauri system so as not to miss a single detail. If our assumptions are confirmed, it could change our understanding of the Universe and our place in it. Just in case, we have developed a simple signal language and are sending our message to Proxima Centauri, hoping that we will be heard and understood",""
"solargene_mission_text5","Our scientists are inclined to think that the signal is coming from the planet closest to the star, Proxima Centauri b, which is in the habitable zone. Most likely, the planet is in tidal lock, in which case life on it is possible on the terminator (the border between light and darkness). It seems incredible that life could have originated on such an unpredictable star as a red dwarf!",""
"solargene_mission_text6","We managed to partially decode the signal! There is no doubt that these are signals from extraterrestrial intelligence! Apparently, these are quite powerful broadcast signals of a civilization that has recently entered the industrial era. We don't know if they will be able to receive our signals, much less if they will be able to decode them. We have increased the power of the messages we transmit by orders of magnitude. But even if they can decipher the signal, the conversation will be very difficult and long - messages reach one side in 4 years and 3 months.",""
"solargene_mission_text7","Alarming data - our new possible friends may be in danger due to the growing activity of their star. They are unlikely to know about this - their science is clearly not yet developed enough. We also cannot yet accurately predict the behavior of red dwarfs, fortunately, our capabilities now allow us to build such models, but this will take the time necessary to observe many red dwarfs in the part of the universe visible to us",""
"solargene_mission_text8","We built a model of the behavior of Proxima Centauri, and according to it it turns out that the previous millions of years the star was very calm, which allowed life (intelligent life!) to arise there. But now the star is quickly entering a period of instability, which is very likely to make the terminator of the planet Proxima Centauri b uninhabitable in a few years. We are transmitting a warning signal, but even if the Centaurians receive it and can even decipher it, they are unlikely to have time to prepare and survive the cataclysm. The good news is that at our current pace of research, we will be able to build an interstellar ship and send a rescue team. They need to arrive at least in {fly_years} years, in advance, before the active phase of the cataclysm, to establish contact and help overcome the catastrophe with the help of our technology. The world governments have allocated you {money} to organize the expedition",""
